page,token,pos,counts,cumulative_sum
125,far,RB,1,33
125,pen,NN,1,4
125,quarter,NN,1,2
125,accurate,JJ,1,7
125,poetry,NN,1,42
125,hide,VB,1,3
125,reference,NN,1,9
124,speak,VB,1,7
124,blow,VB,1,3
124,occasion,NN,1,4
124,spring,VB,1,5
124,talk,VB,1,9
124,swim,VBP,1,1
124,devil,NNP,1,7
124,article,NN,1,9
124,inaccuracy,NN,1,15
124,come,VBN,1,36
124,far,RB,1,34
124,daily,JJ,1,10
124,know,VBP,1,61
124,meant,VBD,1,9
124,pompously,RB,1,1
124,nothing,NN,1,35
124,mind,NN,1,50
124,truly,RB,1,1
124,either,RB,1,14
124,even,RB,1,94
124,privately,RB,1,2
124,much,RB,1,61
124,give,VBP,1,31
124,rather,RB,1,29
124,say,VBP,1,99
124,matter,NN,1,33
124,call,VBP,1,16
124,tell,VB,1,22
124,great,JJ,1,126
124,day,NN,1,50
124,write,VB,1,33
124,since,IN,1,14
123,book,NN,1,28
123,charlatanism,NN,1,2
121,intense,JJ,1,2
121,desire,NN,1,19
121,times,NNP,1,18
121,seasoned,JJ,1,1
121,part,NN,1,33
121,victim,NN,1,4
121,guy,NNP,1,1
121,burial,NN,1,1
121,ladies,NNS,1,8
121,whoever,WP,1,2
121,literary,NNP,1,6
121,study,VB,1,4
121,sold,VBN,1,5
121,write,VB,1,34
121,might,MD,1,37
121,one,CD,1,273
121,utmost,JJ,1,2
123,style,NN,1,6
121,prostrate,JJ,1,1
121,liquor,NN,1,1
121,wish,VBP,1,9
121,amazement,NN,1,1
121,went,VBD,1,25
121,technical,JJ,1,16
121,never,RB,1,54
122,beautiful,JJ,1,7
122,lasting,VBG,1,1
122,health,NN,1,2
122,moral,JJ,1,3
122,false,JJ,1,17
122,ended,VBD,1,2
122,name,NN,1,39
121,original,JJ,1,13
121,pull,VB,1,1
121,whole,JJ,1,24
121,end,NN,1,26
121,phrase,NN,1,15
121,glazing,NN,1,1
121,man,NN,1,191
121,knew,VBD,1,18
121,reply,NN,1,5
121,de,IN,1,4
121,leaving,VBG,1,7
121,feast,NN,1,1
121,letter,NN,1,10
121,meant,VBN,1,10
121,hood,NN,1,1
121,slay,VB,1,1
121,go,VB,1,34
121,continuation,NN,1,2
121,general,JJ,1,23
121,confuse,VB,1,1
121,rooted,JJ,1,1
121,either,CC,1,15
121,love,VBP,1,19
121,much,JJ,1,62
121,deceiving,VBG,1,2
121,hero,NN,1,2
121,supplement,NNP,1,2
121,shame,NN,1,3
121,fun,NN,1,5
121,tact,NN,1,1
121,sentimental,JJ,1,1
121,sir,NNP,1,11
121,make,VB,1,40
122,lay,VBD,1,11
122,literary,JJ,1,7
122,combat,NN,1,1
122,ago,RB,1,17
122,much,JJ,1,63
122,fun,NN,1,6
122,amidst,IN,1,1
122,first,JJ,1,61
122,mighty,JJ,1,5
122,fight,NN,1,7
122,many,JJ,1,53
122,place,NN,1,41
122,even,RB,1,95
122,matter,NN,1,34
122,always,RB,1,35
122,ignoramus,NN,1,1
122,really,RB,1,21
122,known,VBN,1,12
122,may,MD,1,101
122,exercise,NN,1,5
122,utmost,JJ,1,3
123,rate,NN,1,23
123,read,VBP,1,31
123,behind,IN,1,3
123,author,NN,1,6
123,precisely,RB,1,1
123,review,NN,1,1
123,production,NN,1,3
123,name,NN,1,40
123,commotion,NN,1,1
123,manner,NN,1,6
123,seen,VBN,1,22
123,said,VBD,1,89
122,written,VBN,1,36
122,smell,VB,1,1
122,south,NNP,1,11
122,everything,NN,1,15
122,built,VBN,1,8
122,show,NN,1,12
122,break,VB,1,5
122,war,NNP,1,23
122,anonymous,JJ,1,2
122,thought,VBD,1,29
122,ruined,VBD,1,1
122,laughter,NN,1,2
122,remember,VBP,1,23
122,sea,NN,1,80
122,copper,NN,1,1
122,description,NN,1,10
122,saying,VBG,1,24
122,necessary,JJ,1,15
122,burst,NN,1,3
122,rat,NN,1,2
122,journalism,NN,1,1
122,well,RB,1,63
122,ring,NN,1,3
122,public,JJ,1,19
122,way,NN,1,57
122,virulence,NN,1,1
122,teeth,NNS,1,3
122,tremendous,JJ,1,2
122,know,VB,1,62
122,fact,NN,1,8
122,dealt,VBN,1,3
122,therefore,RB,1,28
122,deep,JJ,1,3
117,person,NN,1,8
117,delicious,JJ,1,1
117,wasted,VBN,1,4
111,way,NN,1,58
111,else,RB,1,10
111,receive,VB,1,4
111,fed,VBN,1,1
111,well,RB,1,64
111,rich,JJ,1,25
111,genius,NN,1,4
111,instance,NN,1,31
111,perfect,JJ,1,5
111,quite,RB,1,39
111,yet,RB,1,47
111,convince,VB,1,8
111,comes,VBZ,1,19
111,strong,JJ,1,12
111,fatigue,NN,1,2
111,mathematics,NNS,1,3
110,really,RB,1,22
111,fatigue,NN,1,3
111,reasoning,NN,1,3
111,hesitate,VBP,1,1
111,mind,NN,1,51
111,wag,NN,1,1
111,sense,NN,1,12
111,sufficient,JJ,1,2
111,next,JJ,1,14
111,first,RB,1,62
111,alone,RB,1,10
111,combine,VBP,1,3
111,conviction,NN,1,5
111,power,NN,1,22
111,reception,NN,1,1
111,idea,NN,1,12
111,trick,NN,1,9
111,present,VB,1,6
111,substituting,VBG,1,1
110,act,VB,1,4
110,truth,NN,1,31
110,action,NN,1,12
110,may,MD,1,102
110,wholly,RB,1,4
110,days,NNS,1,19
110,cheating,VBG,1,3
110,follow,VB,1,5
110,maintain,VB,1,2
111,vivid,JJ,1,3
111,conviction,NN,1,6
111,succeed,VB,1,3
111,application,NN,1,1
111,boredom,NN,1,1
111,test,NN,1,6
111,plant,VB,1,1
111,point,NN,1,19
111,success,NN,1,6
111,proportion,NN,1,12
111,useless,JJ,1,3
111,fairly,RB,1,4
111,nation,NN,1,8
111,necessarily,RB,1,2
111,visible,JJ,1,2
111,fancy,JJ,1,3
111,suddenly,RB,1,10
111,clear,JJ,1,3
111,must,MD,1,57
111,fatiguing,NN,1,2
111,admirable,JJ,1,6
111,protection,NN,1,1
111,according,VBG,1,4
112,literature,NN,1,8
112,inaccuracy,NN,1,16
112,opposite,JJ,1,4
112,trying,VBG,1,6
112,way,NN,1,59
112,leaving,VBG,1,8
112,work,VB,1,23
112,dishonestly,RB,1,1
112,hear,VB,1,10
112,alternative,NN,1,1
112,took,VBD,1,16
112,fact,NN,1,9
112,controversy,NN,1,25
112,making,VBG,1,15
112,also,RB,1,85
112,ground,NN,1,4
112,therefore,RB,1,29
112,convincing,NN,1,3
112,simple,JJ,1,8
112,think,VB,1,55
112,actually,RB,1,6
112,ridicule,VBP,1,3
112,hardly,RB,1,25
112,incapable,JJ,1,3
112,sincere,JJ,1,1
112,counter,NN,1,2
112,whole,JJ,1,25
112,matter,NN,1,35
112,refute,VB,1,1
112,part,NN,1,34
112,men,NNS,1,127
112,superior,JJ,1,2
111,becoming,VBG,1,2
112,reading,NN,1,7
111,argument,NN,1,11
111,value,NN,1,11
111,known,VBN,1,13
111,great,JJ,1,127
111,thereby,RB,1,2
111,filled,VBN,1,5
111,one,CD,1,274
111,without,IN,1,40
111,high,JJ,1,15
111,durable,JJ,1,1
111,presentation,NN,1,1
111,never,RB,1,55
112,used,VBN,1,37
112,side,NN,1,26
112,interesting,JJ,1,7
112,art,NN,1,16
112,working,VBG,1,4
112,course,NN,1,13
112,misquotation,NN,1,1
112,honestly,RB,1,1
112,reader,NN,1,15
112,although,IN,1,6
112,giving,VBG,1,7
112,good,JJ,1,94
112,telling,VBG,1,8
112,set,VB,1,20
112,childish,JJ,1,1
112,saw,VBD,1,25
112,lying,VBG,1,12
110,greater,JJR,1,11
110,bigger,JJR,1,2
112,sort,NN,1,28
109,modern,JJ,1,52
109,weakness,NN,1,1
109,distinction,NN,1,3
109,playhouse,NN,1,1
109,especially,RB,1,20
109,commanding,VBG,1,2
109,ferreting,VBG,1,1
109,certain,JJ,1,44
109,yet,RB,1,48
109,man,NN,1,192
109,popular,JJ,1,4
109,particular,JJ,1,31
109,interested,JJ,1,4
109,command,NN,1,8
109,advocacy,NN,1,7
109,often,RB,1,27
110,implant,VBP,1,1
109,go,VB,1,35
109,common,JJ,1,22
109,therefore,RB,1,30
109,iteration,NN,1,1
109,final,JJ,1,11
109,visit,VB,1,2
109,either,DT,1,16
109,even,RB,1,96
109,intermediate,JJ,1,1
109,flaming,JJ,1,1
109,certitude,NN,1,6
109,reality,NN,1,6
109,press,NN,1,4
109,flattery,NN,1,2
109,intended,JJ,1,3
109,enter,VB,1,2
109,result,NN,1,4
109,intelligence,NN,1,5
108,proof,NN,1,6
108,done,VBN,1,38
108,immoral,JJ,1,1
108,say,VBP,1,100
108,original,JJ,1,14
108,large,JJ,1,20
108,thinking,VBG,1,4
108,truth,NN,1,32
108,save,VB,1,8
108,difference,NN,1,8
108,compare,VB,1,5
108,exercise,NN,1,6
108,one,CD,1,275
108,ever,RB,1,32
109,succeed,VB,1,4
109,art,NN,1,17
109,method,NN,1,3
109,works,VBZ,1,5
109,fail,VBP,1,5
109,name,NN,1,41
109,subject,NN,1,23
109,want,VB,1,10
109,whereby,WRB,1,4
109,advancing,VBG,1,2
109,rhetoric,NN,1,5
109,another,DT,1,61
109,higher,JJR,1,4
109,beast,NN,1,2
109,music,NN,1,5
109,make,VB,1,41
109,put,VB,1,31
109,dull,JJ,1,3
110,every,DT,1,39
110,excellence,NN,1,2
110,though,IN,1,59
110,thing,NN,1,101
110,reason,NN,1,17
110,amount,NN,1,10
110,green,JJ,1,8
110,alternative,NN,1,2
110,permanent,JJ,1,9
110,nevertheless,RB,1,5
110,know,VBP,1,63
110,practical,JJ,1,1
110,something,NN,1,49
110,also,RB,1,86
110,mind,NN,1,52
110,hide,VB,1,4
110,doctrine,NN,1,6
110,opinion,NN,1,5
110,visit,VB,1,3
110,think,VB,1,56
110,moment,NN,1,23
110,certitude,NN,1,7
110,person,NN,1,9
110,give,VBP,1,32
110,put,VB,1,32
110,done,VBN,1,39
110,suggestion,NN,1,6
110,exclusion,NN,1,1
110,established,VBN,1,2
110,place,NN,1,42
110,two,CD,1,69
110,trick,NN,1,10
109,clearer,JJR,1,1
110,going,VBG,1,23
109,seductive,JJ,1,1
109,weapon,NN,1,3
109,merely,RB,1,7
109,repeat,VB,1,1
109,case,NN,1,20
109,sort,NN,1,29
109,form,NN,1,22
109,according,VBG,1,5
109,see,VBP,1,54
109,advocacy,NN,1,8
109,great,JJ,1,128
109,towards,IN,1,8
109,may,MD,1,103
109,one,CD,1,276
110,conviction,NN,1,7
110,measure,NN,1,8
110,business,NN,1,7
110,method,NN,1,4
110,cheese,NN,1,1
110,mere,JJ,1,19
110,moon,NN,1,7
110,n,NN,1,1
110,mob,NN,1,2
110,solid,JJ,1,6
110,different,JJ,1,12
110,would,MD,1,196
110,flat,JJ,1,4
110,world,NN,1,49
110,saying,VBG,1,25
112,anything,NN,1,11
112,accused,VBD,1,1
117,much,RB,1,64
116,energy,NN,1,6
116,find,VB,1,30
116,people,NNS,1,78
116,effects,NNS,1,1
116,society,NN,1,6
116,anyhow,RB,1,9
116,certainly,RB,1,16
116,carefully,RB,1,8
116,bottom,NN,1,2
116,play,VBP,1,10
116,print,NN,1,6
116,native,JJ,1,6
116,set,NN,1,21
116,scoring,VBG,1,1
116,else,RB,1,11
116,resident,NN,1,1
114,quietly,RB,1,3
116,continued,JJ,1,3
116,men,NNS,1,128
116,astonishing,JJ,1,5
116,exactly,RB,1,17
116,depending,VBG,1,1
116,drink,NN,1,5
116,upon,IN,1,121
116,object,NN,1,6
116,visitor,NN,1,1
116,something,NN,1,50
116,often,RB,1,28
116,food,NN,1,11
116,hate,VBP,1,4
116,reality,NN,1,7
116,conviction,NN,1,8
116,eye,NN,1,9
115,action,NN,1,13
115,great,JJ,1,129
114,authority,NN,1,8
114,brains,NNS,1,1
114,generous,JJ,1,1
114,never,RB,1,56
115,body,NN,1,6
115,imperceptibly,RB,1,1
115,world,NN,1,50
115,receive,VBP,1,5
115,century,NN,1,11
115,direction,NN,1,6
115,men,NNS,1,129
115,public,JJ,1,20
115,work,VB,1,24
115,making,NN,1,16
115,multitude,NN,1,1
115,mind,NN,1,53
115,interest,NN,1,4
115,rare,JJ,1,8
115,indeed,RB,1,19
115,dispersed,VBN,1,1
115,restricted,JJ,1,2
115,often,RB,1,29
115,victory,NN,1,5
115,ultimate,JJ,1,4
115,almost,RB,1,11
115,exceedingly,RB,1,2
115,state,NN,1,19
115,insignificant,JJ,1,2
115,soon,RB,1,4
116,nature,NN,1,7
116,instinct,NN,1,7
116,goes,VBZ,1,11
117,shield,NN,1,3
117,came,VBD,1,38
117,us,PRP,1,46
117,advocate,NN,1,2
117,watch,VB,1,6
117,fencing,NN,1,1
117,nothing,NN,1,36
117,opposed,VBN,1,1
117,instance,NN,1,32
117,perfect,JJ,1,6
117,man,NN,1,193
117,statement,NN,1,9
117,pure,JJ,1,5
117,pastime,NN,1,4
117,mud,NN,1,10
117,chosen,VBN,1,4
117,become,VBP,1,19
117,fall,VBP,1,8
117,fallen,VBN,1,3
117,arms,NNS,1,1
117,equal,JJ,1,5
117,suspicion,NN,1,4
117,unequally,RB,1,1
117,take,VB,1,50
117,grow,VBP,1,3
117,alas,UH,1,3
117,think,VBP,1,57
117,goods,NNS,1,1
117,even,RB,1,97
117,foreign,JJ,1,14
117,civil,JJ,1,1
117,controversy,NN,1,26
116,always,RB,1,36
117,proper,JJ,1,4
116,part,NN,1,35
116,passion,NN,1,6
116,sort,NN,1,30
116,anywhere,RB,1,3
116,occupation,NN,1,5
116,game,NN,1,4
116,call,VB,1,17
116,one,PRP,1,277
116,without,IN,1,41
116,usually,RB,1,8
116,living,NN,1,8
117,conviction,NN,1,9
117,interesting,JJ,1,8
117,sniping,VBG,1,1
117,mood,NN,1,10
117,people,NNS,1,79
117,begin,VBP,1,5
117,challenge,NN,1,2
117,strict,JJ,1,7
117,death,NN,1,21
117,feeling,NN,1,7
117,conquest,NN,1,2
117,shooting,NN,1,2
117,creed,NN,1,2
117,serene,JJ,1,3
117,less,JJR,1,27
117,fairly,RB,1,5
117,slashing,VBG,1,1
117,intent,NN,1,1
114,breath,NN,1,2
114,one,NN,1,278
112,suppressed,VBN,1,1
113,matter,NN,1,36
113,forbid,VB,1,2
113,easier,JJR,1,4
113,payment,NN,1,2
113,nothing,NN,1,37
113,often,RB,1,30
113,sense,NN,1,13
113,easy,JJ,1,7
113,rare,JJ,1,9
113,pleading,VBG,1,3
113,think,VB,1,58
113,actually,RB,1,7
113,ridicule,VBP,1,4
113,give,VB,1,33
113,rarely,RB,1,2
113,sort,NN,1,31
114,provincial,JJ,1,2
113,decided,VBD,1,1
113,superfluity,NN,1,1
113,see,VB,1,55
113,made,VBN,1,57
113,proposition,NN,1,2
113,theological,JJ,1,2
113,thus,RB,1,25
113,conversational,JJ,1,2
113,nonsense,JJ,1,8
113,minor,JJ,1,4
113,technical,JJ,1,17
113,never,RB,1,57
114,used,VBN,1,38
114,minority,NN,1,2
113,avoid,VB,1,6
113,grievous,JJ,1,1
113,way,NN,1,60
113,country,NN,1,26
112,impression,NN,1,5
112,see,VB,1,56
112,made,VBD,1,58
112,important,JJ,1,9
112,may,MD,1,104
112,one,CD,1,279
112,mechanical,JJ,1,2
113,used,VBN,1,39
113,author,NN,1,7
113,people,NNS,1,80
113,young,JJ,1,23
113,twenty,CD,1,4
113,giant,NN,1,2
113,thought,VBD,1,30
113,writer,NN,1,9
113,wrong,JJ,1,15
113,reader,NN,1,16
113,another,DT,1,62
113,play,VBP,1,11
113,appear,VB,1,7
113,obvious,JJ,1,4
113,great,NNP,1,130
113,justice,NN,1,5
113,two,CD,1,70
113,inferior,JJ,1,3
113,though,IN,1,60
113,thing,NN,1,102
113,instance,NN,1,33
113,particular,JJ,1,32
114,quality,NN,1,5
114,produce,VB,1,3
114,method,NN,1,5
114,reasoning,NN,1,4
114,legal,JJ,1,3
114,analysis,NN,1,2
114,affected,VBN,1,4
114,hundred,CD,1,24
114,allow,VB,1,3
114,meaning,VBG,1,5
114,either,CC,1,17
114,fixed,VBN,1,4
114,money,NN,1,42
114,evidence,NN,1,6
114,first,JJ,1,63
114,alone,RB,1,11
114,sincere,JJ,1,2
114,done,VBN,1,40
114,dull,JJ,1,4
114,fussy,JJ,1,1
114,always,RB,1,37
114,discreetly,RB,1,1
114,dishonest,JJ,1,1
114,close,JJ,1,10
114,act,NN,1,5
114,refuser,NN,1,1
114,honest,JJ,1,10
114,henceforward,VBP,1,1
114,tell,VB,1,23
114,chain,NN,1,2
114,reversed,VBN,1,1
114,argument,NN,1,12
114,thus,RB,1,26
114,steal,VB,1,1
114,aside,RB,1,3
114,author,NN,1,8
114,injunction,NN,1,1
114,due,JJ,1,7
114,lead,VB,1,5
114,fail,VB,1,6
114,strict,JJ,1,8
114,probity,NN,1,1
114,positively,RB,1,1
114,agree,VB,1,4
114,sly,JJ,1,1
114,solid,JJ,1,7
114,necessarily,RB,1,3
114,would,MD,1,197
114,rest,NN,1,22
114,trick,NN,1,11
114,weak,JJ,1,4
114,every,DT,1,40
114,deduction,NN,1,2
114,two,CD,1,71
114,energy,NN,1,7
114,people,NNS,1,81
114,admission,NN,1,1
114,ing,VBG,1,3
114,denounce,VB,1,1
114,negatively,RB,1,1
114,last,JJ,1,50
114,achievement,NN,1,3
114,opposing,VBG,1,4
114,adopt,VBP,1,2
114,meant,VBD,1,11
114,small,JJ,1,11
125,therefore,RB,1,31
125,easy,JJ,1,8
75,creator,NNP,1,2
137,aid,NN,1,1
136,plain,JJ,1,13
136,one,CD,1,280
136,authority,NN,1,9
137,quality,NN,1,6
137,read,VB,1,32
137,intelligent,JJ,1,2
137,find,VBP,1,31
137,return,NN,1,12
137,vapid,JJ,1,1
137,hen,NN,1,1
137,damp,JJ,1,1
137,ingenious,JJ,1,2
137,motive,NN,1,7
137,remember,VB,1,24
137,eat,VB,1,4
137,getting,VBG,1,12
137,hand,NN,1,9
137,book,NN,1,29
137,repose,NN,1,6
137,admirably,RB,1,2
137,consolation,NN,1,1
137,left,VBD,1,15
137,croon,NN,1,1
137,two,CD,1,72
137,inferior,JJ,1,4
137,though,IN,1,61
137,museum,NN,1,3
137,booby,NN,1,1
137,opposite,JJ,1,5
137,far,RB,1,35
136,little,JJ,1,107
136,much,RB,1,65
136,back,RB,1,15
136,status,NN,1,2
135,plain,JJ,1,14
135,nature,NN,1,8
135,use,VBP,1,35
135,put,VB,1,33
135,say,VB,1,101
135,consent,VB,1,1
135,time,NN,1,68
135,thereupon,NNP,1,1
135,anything,NN,1,12
135,kind,NN,1,32
135,ask,VBP,1,14
135,call,NN,1,18
135,word,NN,1,48
135,rational,JJ,1,4
136,short,JJ,1,11
136,every,DT,1,41
136,though,IN,1,62
136,bad,JJ,1,50
136,man,NN,1,194
136,contain,VBP,1,1
136,pastime,NN,1,5
136,work,NN,1,25
136,upon,IN,1,122
136,fall,VBP,1,9
136,understood,VBN,1,2
136,meaning,NN,1,6
136,explanation,NN,1,6
136,simple,JJ,1,9
136,indeed,RB,1,20
137,way,NN,1,61
137,nothing,NN,1,38
125,ignorance,NN,1,4
138,big,JJ,1,5
138,method,NN,1,6
138,death,NN,1,22
138,carriage,NN,1,6
138,reserve,VB,1,1
138,seen,VBN,1,23
138,try,VB,1,5
138,three,CD,1,19
138,killing,VBG,1,1
138,sit,VBP,1,2
138,wrong,JJ,1,16
138,best,JJS,1,15
138,sunlight,NN,1,2
138,world,NN,1,51
138,crab,NN,1,2
138,human,JJ,1,31
137,second,JJ,1,18
138,beast,NN,1,3
138,hand,NN,1,10
138,complain,VBP,1,1
138,full,JJ,1,16
138,term,NN,1,6
138,though,IN,1,63
138,men,NNS,1,130
138,arctic,NNP,1,1
138,social,JJ,1,5
138,way,NN,1,62
138,delightful,JJ,1,4
138,rain,NN,1,9
138,bright,JJ,1,3
138,freezing,JJ,1,1
138,satisfy,VB,1,2
138,perfection,NN,1,1
137,without,IN,1,42
137,one,CD,1,281
137,consist,VB,1,2
137,go,VB,1,36
137,pain,NNP,1,1
137,mind,NN,1,54
137,grouse,NN,1,1
137,doubt,VBP,1,17
137,either,CC,1,18
137,gratitude,NN,1,3
137,unlike,IN,1,1
137,money,NN,1,43
137,statue,NN,1,10
137,place,NN,1,43
137,pleasant,JJ,1,6
137,harm,NN,1,3
137,weather,NN,1,8
137,better,JJR,1,14
137,sort,NN,1,32
137,summon,VB,1,1
137,see,VB,1,57
137,call,VBP,1,19
137,word,NN,1,49
137,group,NN,1,3
137,great,JJ,1,131
137,chimpanzee,NN,1,1
137,curse,NN,1,2
137,barry,NNP,1,1
137,might,MD,1,38
137,born,VBN,1,3
137,beach,NN,1,3
135,give,VB,1,34
135,content,NN,1,3
135,much,RB,1,66
134,thing,NN,1,103
134,wrong,JJ,1,17
134,impossible,JJ,1,4
134,giving,VBG,1,8
134,another,DT,1,63
134,line,NN,1,22
134,echelon,NN,1,1
134,therein,RB,1,1
134,music,NN,1,6
134,every,DT,1,42
134,reading,VBG,1,8
134,superior,JJ,1,3
134,applied,VBN,1,2
134,mean,VB,1,19
134,everybody,NN,1,6
134,severe,JJ,1,1
135,doubt,VB,1,18
134,trade,NN,1,14
134,solemn,JJ,1,6
134,quite,RB,1,40
134,ornament,NN,1,2
134,conceive,VB,1,4
134,metaphysical,JJ,1,1
134,floating,VBG,1,1
134,least,JJS,1,21
134,caught,VBD,1,3
134,guild,NN,1,2
134,long,JJ,1,49
134,foundation,NN,1,2
134,discovered,VBN,1,3
134,illustration,NN,1,3
134,touch,NN,1,4
134,collar,NN,1,1
134,apparently,RB,1,5
134,strict,JJ,1,9
133,apparatus,NN,1,2
133,think,VBP,1,59
133,even,RB,1,98
133,enormous,JJ,1,20
133,times,NNS,1,19
133,profession,NN,1,3
133,knowledge,NN,1,12
133,picture,NN,1,9
133,thousand,CD,1,23
133,whole,JJ,1,26
133,fully,RB,1,6
133,commune,VBP,1,1
133,matter,NN,1,37
133,initiate,NNP,1,1
133,heart,NN,1,26
133,gone,VBN,1,13
133,temple,NNP,1,1
133,save,VB,1,9
133,occult,NN,1,1
133,sacred,JJ,1,6
133,study,VBP,1,5
133,learning,VBG,1,9
133,write,VB,1,35
5,cabinet,NNP,1,2
134,silk,NN,1,1
134,fashion,NN,1,16
134,apprenticeship,NN,1,1
134,read,VB,1,33
134,art,NN,1,18
134,hesitate,VBP,1,2
134,confraternity,NN,1,1
134,black,JJ,1,6
135,able,JJ,1,10
135,reach,VB,1,7
135,master,NNP,1,11
135,hyperbola,NN,1,3
135,show,VB,1,13
135,size,VB,1,5
135,explain,VB,1,9
135,whether,IN,1,18
135,would,MD,1,198
135,philosophy,NN,1,3
135,persuaded,VBD,1,5
135,anybody,NN,1,4
135,else,RB,1,12
135,closer,JJR,1,1
135,term,NN,1,7
135,therefore,RB,1,32
135,kindly,RB,1,2
135,instance,NN,1,34
135,particular,JJ,1,33
135,tail,NN,1,1
135,exactly,RB,1,18
135,political,JJ,1,6
135,half,NN,1,33
135,modern,JJ,1,53
135,aside,RB,1,4
135,mathematician,NN,1,1
135,political,JJ,1,7
135,language,NN,1,15
135,explanation,NN,1,7
135,pray,VB,1,1
135,people,NNS,1,82
135,read,VB,1,34
134,apply,VB,1,1
134,without,IN,1,43
134,language,NN,1,16
134,therefore,RB,1,33
134,respectful,JJ,1,1
134,take,VB,1,51
134,learnt,VBN,1,1
134,en,IN,1,1
134,think,VBP,1,60
134,however,RB,1,16
134,demanding,VBG,1,1
134,velvet,NN,1,1
134,moment,NN,1,24
134,hint,VB,1,3
134,amusing,JJ,1,2
134,definite,JJ,1,1
134,use,VB,1,36
134,vaguely,RB,1,1
134,always,RB,1,38
134,anything,NN,1,13
134,kind,NN,1,33
134,contradictorily,RB,1,1
134,sort,NN,1,33
134,skirt,NN,1,1
134,chinchilla,NN,1,1
134,group,NN,1,4
134,possible,JJ,1,12
134,instrument,NN,1,2
134,may,MD,1,105
134,wholly,RB,1,5
134,might,MD,1,39
138,water,NN,1,21
138,would,MD,1,199
138,travel,VB,1,2
141,knew,VBD,1,19
141,keep,VB,1,8
141,swimming,VBG,1,1
141,warmer,JJR,1,2
141,fog,NN,1,1
141,glimmering,NN,1,3
141,unexpected,JJ,1,2
141,mean,VBP,1,20
141,night,NN,1,10
141,western,NNP,1,6
141,devonshire,NN,1,1
141,miserable,JJ,1,4
141,instance,NN,1,35
141,country,NN,1,27
141,comes,VBZ,1,20
141,following,VBG,1,4
140,south,RB,1,12
141,way,NN,1,63
141,speaking,NN,1,6
141,mist,NN,1,2
141,found,VBN,1,11
141,nothing,NN,1,39
141,also,RB,1,87
141,cloud,NN,1,2
141,mind,NN,1,55
141,notice,VBP,1,4
141,bathing,NN,1,1
141,hundred,CD,1,25
141,even,RB,1,99
141,alone,RB,1,12
141,damnable,JJ,1,3
141,coast,NN,1,13
141,going,VBG,1,24
141,good,JJ,1,95
141,would,MD,1,200
140,put,VB,1,34
140,rather,RB,1,30
140,seem,VB,1,11
140,another,DT,1,64
140,say,VB,1,102
140,heat,NN,1,1
140,contrast,NN,1,4
140,concerned,JJ,1,4
140,tedium,NN,1,2
140,simply,RB,1,2
140,difference,NN,1,9
140,leisure,NN,1,4
140,may,MD,1,106
140,one,NN,1,282
140,without,IN,1,44
140,ever,RB,1,33
140,days,NNS,1,20
140,went,VBD,1,26
140,never,RB,1,58
141,side,NN,1,27
141,seeking,VBG,1,1
141,able,JJ,1,11
141,find,VB,1,32
141,alpine,JJ,1,2
141,glorious,JJ,1,1
141,insistence,NN,1,1
141,abominable,JJ,1,1
141,incredible,JJ,1,3
141,truer,JJR,1,1
141,could,MD,1,81
141,done,VBN,1,41
141,whole,NN,1,27
142,especially,RB,1,21
142,arctic,NNP,1,2
142,chestnut,NN,1,1
142,knew,VBD,1,20
142,last,JJ,1,51
142,open,JJ,1,13
142,mud,NN,1,11
142,upon,IN,1,123
142,hear,VBP,1,11
142,heaven,NNP,1,10
142,know,VBP,1,64
142,home,NN,1,10
142,would,MD,1,201
142,cold,JJ,1,8
142,often,RB,1,31
142,restraint,NN,1,1
142,also,RB,1,88
142,deep,JJ,1,4
142,house,NN,1,15
142,drought,NN,1,1
142,think,VBP,1,61
142,even,RB,1,100
142,vestibule,NN,1,1
142,gale,NN,1,2
142,lived,VBD,1,11
142,little,RB,1,108
142,true,JJ,1,58
142,tufted,JJ,1,1
142,sail,VBP,1,11
142,could,MD,1,82
142,lower,JJR,1,4
142,settle,VB,1,1
141,class,NN,1,15
142,well,RB,1,65
141,place,NN,1,44
141,air,NN,1,10
141,compel,VB,1,1
141,truth,NN,1,33
141,divine,JJ,1,7
141,light,NN,1,14
141,whisper,NN,1,2
141,willingly,RB,1,2
141,may,MD,1,107
141,earth,NN,1,14
142,rainy,JJ,1,1
142,used,VBN,1,40
142,writing,VBG,1,15
142,fragrant,JJ,1,1
142,permanently,RB,1,2
142,business,NN,1,8
142,indeed,RB,1,21
142,course,NN,1,14
142,grass,NN,1,5
142,three,CD,1,20
142,nearest,JJS,1,6
142,would,MD,1,202
142,sea,NN,1,81
142,sunless,JJ,1,1
142,native,JJ,1,7
142,fog,NN,1,2
142,slum,NN,1,1
142,comfortable,JJ,1,3
142,talk,NN,1,10
140,true,JJ,1,59
140,first,JJ,1,64
138,something,NN,1,51
139,mean,VB,1,21
139,moisture,NN,1,1
139,carried,VBD,1,6
139,three,CD,1,21
139,throughout,IN,1,3
139,preserve,VB,1,1
139,another,DT,1,65
139,happen,VB,1,6
139,human,JJ,1,32
139,inhabited,VBN,1,3
139,ran,VBD,1,4
139,repose,NN,1,7
139,dead,JJ,1,20
139,sorrow,NN,1,2
139,tempest,NN,1,1
139,breeding,NN,1,3
140,taking,VBG,1,7
139,remains,VBZ,1,7
139,sublime,JJ,1,3
139,year,NN,1,17
